timestamp,px,py,yaw,v,vx,vy,v_dotomega,a,ax,ay,slip_angle,accel,jerk,steer,steer_vel
1730297409717130570,7.12126350402832,13.803754806518555,-3.0980281829833984,7.041666666666667,0.0,0.0,1.048570710753296,1.2968614101409912,6.228033996635632,0.0,0.0,-0.05638819202503412,1.4597272075451917,0.0,0.25612497541179524
1730297409736736682,6.979991436004639,13.796446800231934,-3.0655581951141357,7.02625,0.0,0.0,1.7979147186554458,1.1848158836364746,7.866052133572975,0.0,0.0,-0.06200459250133848,2.5007507040203714,0.0,0.281916175225714
1730297409757202634,6.83859920501709,13.782454490661621,-3.029874324798584,6.980833333333333,0.0,0.0,2.5297503611613674,1.1626962423324585,7.784719512162849,0.0,0.0,-0.06477607764951522,3.509804876050549,0.0,0.28606686132903386
1730297409779363562,6.799719333648682,13.773963928222656,-3.040020704269409,6.943333333333333,0.0,0.0,2.8153211669470286,1.4214808940887451,8.699307179639073,0.0,0.0,-0.06581851772569702,3.897897129795591,0.0,0.31116142240956396
1730297409798199562,6.645196437835693,13.771147727966309,-3.004542827606201,6.943333333333333,0.0,0.0,2.7639129489260403,1.4214808940887451,8.699307179639073,0.0,0.0,-0.07175417266689983,3.8267209003037297,0.0,0.2877059852717095
1730297409818180106,6.508621692657471,13.749120712280273,-2.967108726501465,6.857916666666667,0.0,0.0,2.963971595798689,1.572820782661438,10.6175225591508,0.0,0.0,-0.0785422607558961,4.084387031715425,0.0,0.27370277625617595
1730297409837191914,6.344454765319824,13.73000431060791,-2.9193060398101807,6.740625,0.0,0.0,2.582855530929543,1.765276551246643,9.367273876887765,0.0,0.0,-0.08722787862157075,3.536341647687206,0.0,0.26434732330616983
1730297409857982954,6.156599044799805,13.723320007324219,-2.886817693710327,6.740625,0.0,0.0,1.841794324088611,1.765276551246643,9.367273876887765,0.0,0.0,-0.09989929738538869,2.5217105241671893,0.0,0.2446117843305843
1730297409880939370,6.118499279022217,13.700372695922852,-2.886359930038452,6.686458333333333,0.0,0.0,2.350436498663771,1.6241943836212158,10.445431820220422,0.0,0.0,-0.11271714840718522,3.2086045144150224,0.0,0.23896826856370762
1730297409901581674,5.991257667541504,13.67805004119873,-2.823240041732788,6.64375,0.0,0.0,2.111392155262661,1.5325392484664917,8.460535983370258,0.0,0.0,-0.118487394445467,2.8755766500002196,0.0,0.25440500595058607
