timestamp,px,py,yaw,v,vx,vy,omega,a,ax,ay,slip_angle,accel,jerk,steer,steer_vel
1729161673351915460,0.5862048222206712,0.24031462584583485,-0.16730030265976137,3.8130470686614366,3.806176409284764,0.2049341329322559,-1.0563620346409033,1.3575669527053833,1.5705567610355098,-3.9192709399352714,0.053419742137587406,1.3575669527053833,0.0,-0.16567791998386383,0.0
1729161673376767804,0.6810116496599601,0.2278217042705731,-0.19633654710936668,3.8325032706320123,3.8279476850941134,0.17928793473254206,-1.2894950604756847,0.35926976799964905,0.588446410204345,-4.884704533623279,0.04665342110917756,0.35926976799964905,0.0,-0.180278941988945,0.0
1729161673401832678,0.7757490797197673,0.21180916912747957,-0.2311853862191433,3.859202739363894,3.8544386502769092,0.17092725403634806,-1.4986656185911258,0.9760178089141843,1.3293136671876478,-5.688018095235481,0.04424284002407248,0.9760178089141843,0.0,-0.21531921362876894,0.0
1729161673427413430,0.8703141377902959,0.19204698244988122,-0.27200500277128314,3.8655445698261097,3.862176741738781,0.17349558502573306,-1.7773688877335074,-0.5270671784877777,-0.12033323394917717,-6.837776812905625,0.04501216974218862,-0.5270671784877777,0.0,-0.2258862406015396,0.0
1729161673451684031,0.963811663462924,0.16849427281227303,-0.3192732704198479,3.8450337503909884,3.84109941526043,0.19581393196652536,-1.9721068000618378,-1.0535879135131836,-0.6668463882705739,-7.613185879715298,0.0512697643769587,-1.0535879135131836,0.0,-0.2070758044719696,0.0
1729161673476859957,1.0557665739094553,0.14129947363108072,-0.368711883394565,3.832251988357288,3.8254479032070696,0.2290389986247942,-1.9353199152199871,-0.04634593799710274,0.3979584829831359,-7.422233399054534,0.060105201463261426,-0.04634593799710274,0.0,-0.18703585863113403,0.0
1729161673501697492,1.1462274577968086,0.11037458379001693,-0.4175898241177209,3.812229689036294,3.8049502242233086,0.24722773852488772,-1.9927707727417352,-0.7439226627349854,-0.34979363185152407,-7.632264472572469,0.06508283250004086,-0.7439226627349854,0.0,-0.20604316890239716,0.0
1729161673526786022,1.234882025031587,0.07556169793243342,-0.46704667465091554,3.8129982213511906,3.802996032174086,0.2643160010686784,-1.9289910337224585,0.8280035942792892,1.2379537747440144,-7.3119283926089444,0.0695516533764514,0.8280035942792892,0.0,-0.1919962465763092,0.0
1729161673551845434,1.3222466576225105,0.03667560347065332,-0.5132439913876922,3.8444015844598263,3.832615146529314,0.2752021019406439,-1.7474517016246316,1.9186556339263916,2.396903948637454,-6.5915516119759925,0.07169766902206172,1.9186556339263916,0.0,-0.18477842211723328,0.0
1729161673576770050,1.4086802412719235,-0.0064266486765169,-0.555574588160081,3.879694240190074,3.8690308467242494,0.27229012031389843,-1.67380594934652,1.0937706232070923,1.5469532322072772,-6.400931914353047,0.07018622995217892,1.0937706232070923,0.0,-0.19523411989212036,0.0
